number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_input_rate,params_dropout_rate_l0,params_dropout_rate_l1,params_dropout_rate_l2,params_dropout_rate_l3,params_dropout_rate_l4,params_epochs,params_learning_rate,params_momentum,params_num_layers,params_num_units_l0,params_num_units_l1,params_num_units_l2,params_num_units_l3,params_num_units_l4,params_patience,params_use_nesterov,params_weight_decay,state
291,2.5421189390777994,2024-01-26 01:54:19.731593,2024-01-26 01:55:50.957092,0 days 00:01:31.225499,16,0.3183185075535858,0.014149485598422133,0.05616934613587291,0.4293037947247317,,,28,0.006328772327404634,0.8002378029336271,3,320,288.0,256.0,,,7,True,0.009308423482954438,COMPLETE
48,2.5598383144458925,2024-01-25 22:21:38.861907,2024-01-25 22:30:57.834314,0 days 00:09:18.972407,102,0.05798537792395114,0.06415676012530447,0.292118061840508,0.11610203617888082,0.49555728911324454,,342,0.006971139476060672,0.6892295299386587,4,480,448.0,448.0,448.0,,6,False,0.00010321973483823146,COMPLETE
109,2.561213734644795,2024-01-25 23:06:55.194849,2024-01-25 23:11:47.130016,0 days 00:04:51.935167,120,0.16630237820294952,0.11594300158684134,0.12296709260702038,,,,368,0.0019336063113828588,0.8272354098252367,2,448,416.0,,,,7,False,0.0027733408844324613,COMPLETE
359,2.6097283129713844,2024-01-26 03:07:23.589274,2024-01-26 03:27:21.103917,0 days 00:19:57.514643,19,0.35754445847522565,0.011381888898823474,0.0787493402715573,0.44403694492183826,,,329,0.0005292793470268091,0.9113960830566575,3,256,224.0,224.0,,,8,True,0.0038144304961471942,COMPLETE
104,2.6155590419272037,2024-01-25 23:03:17.508153,2024-01-25 23:07:09.048089,0 days 00:03:51.539936,128,0.22016772905251789,0.1196570989372442,0.031012446751419426,,,,386,0.0009885133268203007,0.9652850383896061,2,384,160.0,,,,7,False,0.00658036087789889,COMPLETE
32,2.6164503185851347,2024-01-25 22:10:03.441350,2024-01-25 22:15:39.328907,0 days 00:05:35.887557,120,0.34496690230499305,0.1670444708456445,0.24726293491575,0.1411132320475344,,,279,0.004993212027846363,0.39913758423589774,3,448,352.0,352.0,,,9,False,3.9895295750638894e-05,COMPLETE
115,2.663486215592747,2024-01-25 23:12:20.538640,2024-01-25 23:20:22.334403,0 days 00:08:01.795763,68,0.20210241477599417,0.20813790487538797,0.09235734014146331,0.2724709898908685,0.3818980624377008,0.00027685074022193445,357,0.0012524972507415484,0.8830238666108776,5,512,512.0,416.0,192.0,192.0,7,False,0.0013889951246602286,COMPLETE
198,2.6695858699989556,2024-01-26 00:27:08.573862,2024-01-26 00:34:57.060707,0 days 00:07:48.486845,20,0.03334244802206817,0.47451389960490603,0.0018288183202345761,0.36755936505151765,,,197,0.00885012446270377,0.5608629967345669,3,384,352.0,320.0,,,7,False,0.0017366394827355873,COMPLETE
151,2.7169788390183216,2024-01-25 23:50:31.114126,2024-01-25 23:54:56.317786,0 days 00:04:25.203660,34,0.05520351661073694,0.0741228661747528,0.3809791009968827,0.39201918876068764,,,163,0.008905403530795436,0.5386379555781853,3,416,128.0,96.0,,,7,False,0.0037270180582254747,COMPLETE
28,2.7296170554670462,2024-01-25 22:04:50.544407,2024-01-25 22:10:27.217288,0 days 00:05:36.672881,126,0.00227460045594835,0.16741403174701236,,,,,392,0.004378697297755879,0.533844751289237,1,512,,,,,9,False,4.711486144811103e-05,COMPLETE
21,2.7655924161002097,2024-01-25 22:00:26.120997,2024-01-25 22:03:32.047571,0 days 00:03:05.926574,85,0.13293173477562886,0.2589578768935118,0.20544616763686877,,,,179,0.0022593709502102383,0.7270441380701665,2,224,160.0,,,,8,True,6.672224910579384e-05,COMPLETE
17,2.7671989493545235,2024-01-25 21:58:49.265037,2024-01-25 22:04:50.498311,0 days 00:06:01.233274,45,0.18169842623732713,0.3258383329463612,0.4967331736566,,,,240,0.009388866113116593,0.001589550862297423,2,224,224.0,,,,7,False,8.673587273085827e-05,COMPLETE
143,2.7704603703451918,2024-01-25 23:44:15.265298,2024-01-25 23:50:31.079125,0 days 00:06:15.813827,30,0.012273027382716253,0.06661179804917428,0.0034985581923734988,0.341077972426266,,,185,0.008146242951018233,0.47903673525750096,3,384,352.0,320.0,,,7,False,1.4393360324503603e-05,COMPLETE
88,2.804778649470141,2024-01-25 22:54:05.031285,2024-01-25 22:59:35.774031,0 days 00:05:30.742746,91,0.24176552101575732,0.05363865876253125,0.012414830614078706,,,,389,0.0011319695577274367,0.8965172858404582,2,288,256.0,,,,8,True,0.0034464587725595696,COMPLETE
18,2.820337248688179,2024-01-25 22:00:12.649722,2024-01-25 22:09:14.956285,0 days 00:09:02.306563,75,0.18404524837629296,0.3058536909195248,0.017419578775824673,0.22486808877154266,0.2734707004472159,0.4545814979381081,375,0.0029944203776487255,0.02873216816706825,5,512,288.0,288.0,288.0,288.0,8,True,0.00032268726460586006,COMPLETE
11,2.8420092966198167,2024-01-25 21:54:35.082810,2024-01-25 21:57:31.568909,0 days 00:02:56.486099,43,0.12569838013712337,0.26981261208941065,0.3068659261149988,,,,114,0.008458534379706874,0.0937336121210014,2,320,160.0,,,,7,True,2.2316135915237796e-05,COMPLETE
96,2.853859949133319,2024-01-25 22:58:32.711449,2024-01-25 23:02:22.217915,0 days 00:03:49.506466,114,0.19282824923116498,0.15873520878976785,,,,,386,0.0019275825679623932,0.9390714703953065,1,320,,,,,10,False,0.0022075845296026784,COMPLETE
197,2.8826863928528965,2024-01-26 00:25:54.111553,2024-01-26 00:32:42.100628,0 days 00:06:47.989075,21,0.030480961239194693,0.0661988298319717,0.034115434286981376,0.3750939237898568,,,195,0.00860842864533952,0.4806831622379466,3,64,32.0,32.0,,,7,False,0.0012358038073639098,COMPLETE
347,2.9369179489761548,2024-01-26 02:52:17.776155,2024-01-26 03:02:18.764052,0 days 00:10:00.987897,22,0.01680107172718081,0.03549299434789647,0.4941780547358377,0.4727358609891722,,,312,0.005279776815519599,0.8829003672300955,3,224,192.0,96.0,,,8,True,0.003256358712180545,COMPLETE
36,2.988671618209164,2024-01-25 22:11:50.755485,2024-01-25 22:17:39.447914,0 days 00:05:48.692429,120,0.08286767864982982,0.37595035383884023,0.2637202531311158,0.16850561741337688,,,299,0.0013144756888726497,0.5778816574802652,3,384,352.0,352.0,,,5,False,0.0001407263810541185,COMPLETE
33,2.9974576306419682,2024-01-25 22:10:13.205027,2024-01-25 22:15:25.540114,0 days 00:05:12.335087,127,0.32559284276395,0.19081572004751055,0.25411025274539195,0.30796928733171974,,,271,0.00516615809368287,0.3984176425592072,3,448,384.0,384.0,,,6,False,3.6835955077152824e-05,COMPLETE
147,3.044048299686024,2024-01-25 23:45:15.361896,2024-01-25 23:50:13.364895,0 days 00:04:58.002999,33,0.00976510769527313,0.1009313661520478,0.024651536773860026,0.37166376477189433,,,190,0.007865814337720302,0.4531845573344005,3,32,32.0,32.0,,,7,False,0.0010604025405606971,COMPLETE
110,3.0649645258247693,2024-01-25 23:07:04.206733,2024-01-25 23:17:40.931730,0 days 00:10:36.724997,33,0.16675778207613606,0.20664515234980313,0.13116578121085407,,,,365,0.0014695249786785625,0.8321749843026123,2,512,416.0,,,,7,False,0.0051803164995921,COMPLETE
30,3.1654602136115875,2024-01-25 22:09:14.992300,2024-01-25 22:12:49.534167,0 days 00:03:34.541867,128,0.0036458949432240026,0.17085443857243848,,,,,269,0.005276683146524359,0.5627266299277696,1,416,,,,,9,False,4.425490645878643e-05,COMPLETE
98,3.356891114165503,2024-01-25 22:58:57.951862,2024-01-25 23:04:30.585199,0 days 00:05:32.633337,59,0.19389783892577064,0.017037321453026576,,,,,387,0.002374710595027768,0.9374090098902641,1,320,,,,,7,False,0.0072436763952791455,COMPLETE
24,3.4033118433896155,2024-01-25 22:03:31.327811,2024-01-25 22:09:56.780237,0 days 00:06:25.452426,80,0.041544366855031004,0.12538443320098472,,,,,391,0.002270812890443447,0.550730588368046,1,512,,,,,8,False,6.0050888664532914e-05,COMPLETE
29,3.5784157766944142,2024-01-25 22:07:41.223371,2024-01-25 22:11:50.740483,0 days 00:04:09.517112,126,0.027658948941392193,0.17279934031816063,,,,,265,0.004641044828944091,0.46491341536710235,1,448,,,,,9,False,4.0477491038218406e-05,COMPLETE
112,3.712843335902021,2024-01-25 23:07:26.916877,2024-01-25 23:14:01.118246,0 days 00:06:34.201369,71,0.17883941604675788,0.28142400135550394,0.08814190897859264,,,,367,0.0039859018109585555,0.2889443108880215,2,512,512.0,,,,7,False,0.0026791896555649203,COMPLETE
92,3.754974985396539,2024-01-25 22:55:05.205449,2024-01-25 22:59:35.187792,0 days 00:04:29.982343,92,0.2794160942179373,0.09578903731176694,0.008519280234309472,,,,347,0.0007110537626025467,0.907454327150482,2,288,96.0,,,,7,False,0.002452656611551962,COMPLETE
19,3.8772740544611475,2024-01-25 22:00:18.732706,2024-01-25 22:07:41.172362,0 days 00:07:22.439656,80,0.09586331286028481,0.30719681938695037,0.19824140455756828,,,,385,0.0022460669430870235,0.06584389938082613,2,512,480.0,,,,8,True,0.0005092514378025513,COMPLETE
22,3.966956841414254,2024-01-25 22:01:08.477744,2024-01-25 22:04:23.921432,0 days 00:03:15.443688,71,0.3037499905868576,0.26149352928625724,0.20376093964049646,,,,153,0.0020549443300385876,0.710365755116023,2,192,160.0,,,,8,True,1.0006819632122764e-05,COMPLETE
67,4.091433570169826,2024-01-25 22:37:33.864707,2024-01-25 22:44:36.046874,0 days 00:07:02.182167,122,0.11190849032233251,0.03874164781109643,0.04410440857367867,0.19842085645317648,,,379,0.00017245213424268822,0.85689440530279,3,512,512.0,512.0,,,7,False,0.0002700719911142984,COMPLETE
86,4.135434555641775,2024-01-25 22:52:48.317414,2024-01-25 22:57:45.636574,0 days 00:04:57.319160,125,0.2372954974093212,0.05496488674494642,0.011896664116079834,,,,399,0.0007344082776580088,0.9031509289065952,2,288,256.0,,,,8,True,0.004120790169478585,COMPLETE
89,4.215733204599767,2024-01-25 22:54:05.960817,2024-01-25 22:58:57.927732,0 days 00:04:51.966915,125,0.2365977106016965,0.049983157442012024,0.0014424876417923219,,,,399,0.0007525892599556065,0.897764354033732,2,288,256.0,,,,8,True,0.004018905485677612,COMPLETE
91,4.25644933042079,2024-01-25 22:54:16.852307,2024-01-25 22:58:32.682796,0 days 00:04:15.830489,119,0.27140178911132434,0.05133953034980006,0.009512045218323877,,,,347,0.0007471841323798451,0.9061666099763243,2,288,128.0,,,,8,True,0.004064939227034863,COMPLETE
82,4.257312102118848,2024-01-25 22:49:15.043326,2024-01-25 22:54:10.131090,0 days 00:04:55.087764,124,0.23165112914464528,0.12897231819967042,0.022047965686863208,,,,400,0.001141476229907768,0.999135923586126,2,256,224.0,,,,7,False,0.005737528780990668,COMPLETE
83,4.325674538141354,2024-01-25 22:49:17.330770,2024-01-25 22:54:16.831301,0 days 00:04:59.500531,124,0.24273379985723692,0.025686247670472437,0.01462524675768322,,,,400,0.001104172554244989,0.9997607672858668,2,288,256.0,,,,7,False,0.0033207440651981837,COMPLETE
31,4.37735878310555,2024-01-25 22:09:56.829783,2024-01-25 22:13:36.918536,0 days 00:03:40.088753,125,0.04124119966809721,0.19679512236640387,,,,,243,0.004177744088667196,0.4163762451909505,1,416,,,,,9,False,4.447293293216276e-05,COMPLETE
126,4.488204902099932,2024-01-25 23:24:52.753439,2024-01-25 23:38:12.604104,0 days 00:13:19.850665,23,0.4937749971810237,0.15636154344436792,0.22121887013154629,0.03716635647262247,,,377,0.001817417762190197,0.9842951184930396,3,352,320.0,256.0,,,6,False,0.00032871678834505243,COMPLETE
16,5.339198020000201,2024-01-25 21:58:11.297229,2024-01-25 22:00:26.092858,0 days 00:02:14.795629,66,0.32873333831615403,0.18228590317901894,0.13624445674647,,,,115,0.0009090847811301252,0.8069811666024952,2,96,64.0,,,,7,True,1.2289668682312714e-05,COMPLETE
108,6.3472348639089535,2024-01-25 23:06:38.340230,2024-01-25 23:12:20.514639,0 days 00:05:42.174409,76,0.17136347481643438,0.17560011522064173,0.14641453319344283,,,,367,0.000951098284541201,0.8299604928974321,2,384,160.0,,,,7,False,0.005112269445980242,COMPLETE
367,6.810910164977988,2024-01-26 03:23:11.196877,2024-01-26 03:38:56.618581,0 days 00:15:45.421704,20,0.4706274374124252,0.022815196660933287,0.11929442940034153,0.4815772079622621,,,332,0.005746417536255188,0.9151582209841232,3,256,224.0,224.0,,,8,True,0.0030501835566351426,COMPLETE
358,7.142756374906819,2024-01-26 03:04:52.448205,2024-01-26 03:24:08.996811,0 days 00:19:16.548606,19,0.46342228791597123,0.011149565408886253,0.07562934669922783,0.33843733766507555,,,332,0.0061034135491452686,0.9054207127171824,3,256,224.0,224.0,,,8,True,0.0037809931607608333,COMPLETE
107,7.642891934817816,2024-01-25 23:04:58.612439,2024-01-25 23:07:26.894877,0 days 00:02:28.282438,128,0.22438792420429723,0.19177889286943853,0.1334304699872011,,,,219,0.0014210053561638423,0.8162486688017349,2,384,352.0,,,,6,False,0.0049630436357751525,COMPLETE
8,7.757980337949695,2024-01-25 21:52:53.575122,2024-01-25 21:57:37.137834,0 days 00:04:43.562712,108,0.4337200066869552,0.2648657443024223,0.0756864417116404,0.003960291133360105,0.23065008523890784,,334,0.0008943289971665031,0.3513816964347749,4,448,96.0,64.0,64.0,,9,True,0.0005711463428864079,COMPLETE
116,8.1109347410142,2024-01-25 23:13:45.461565,2024-01-25 23:21:20.770152,0 days 00:07:35.308587,49,0.2537616270858766,0.20232061039402455,0.09353548522832544,0.28147933933739366,0.3450719369472205,0.02750248191246546,360,0.0012747437708926512,0.8737112135235906,5,224,128.0,64.0,32.0,32.0,6,False,0.0013153792765506719,COMPLETE
199,10.173039007045523,2024-01-26 00:28:10.839070,2024-01-26 00:36:24.026730,0 days 00:08:13.187660,21,0.07530050580641462,0.05844344029424775,0.0012867977946124682,0.3758529141438298,,,198,0.00037814395763351215,0.5671768615889784,3,384,352.0,320.0,,,7,False,0.0011725581125328311,COMPLETE
20,10.173803847590955,2024-01-25 22:00:25.706098,2024-01-25 22:04:00.301111,0 days 00:03:34.595013,80,0.3015300870263652,0.30474506709002586,0.2053411364106515,,,,192,0.001999439360276444,0.14392832383355222,2,512,448.0,,,,8,True,0.0005603314032125405,COMPLETE
106,10.664193036871442,2024-01-25 23:04:38.204476,2024-01-25 23:07:40.811230,0 days 00:03:02.606754,105,0.22334914488887816,0.1249652354463986,0.13018025840239292,,,,231,0.0009750651084165135,0.8322784323509205,2,384,160.0,,,,7,False,0.004860826003407805,COMPLETE
10,10.870435880179897,2024-01-25 21:53:40.752048,2024-01-25 22:00:18.707710,0 days 00:06:37.955662,59,0.2244327370808804,0.01100347697288162,0.06304693612030676,0.4297222410031789,0.2869315867058113,0.4387390896665993,294,0.0031854072805385203,0.2565649147213417,5,352,256.0,224.0,32.0,32.0,7,False,0.00014123047552042157,COMPLETE
122,10.876110321973599,2024-01-25 23:18:22.369954,2024-01-25 23:26:04.624938,0 days 00:07:42.254984,40,0.2046086808747911,0.061531512623695994,0.03182652837135687,0.4589028324154775,0.38052334373505636,0.014071944014017068,357,0.0025158957808711856,0.8841428317735555,5,352,192.0,32.0,32.0,32.0,7,False,0.00033687279848962197,COMPLETE
9,11.888274584575692,2024-01-25 21:53:12.400444,2024-01-25 22:01:08.441629,0 days 00:07:56.041185,26,0.39362650079337747,0.4215706697319032,0.4190248942802692,0.18711907499812142,0.06711615108565105,,213,0.002146143159988727,0.1571611032890161,4,256,32.0,32.0,32.0,,10,True,0.0005535260080688948,COMPLETE
4,11.942673991082422,2024-01-25 21:52:00.987027,2024-01-25 21:53:40.686885,0 days 00:01:39.699858,112,0.368425222875815,0.4123100782631314,0.33053189904871727,0.02535220866592719,,,97,0.006601956367265673,0.654877426463379,3,32,32.0,32.0,,,7,False,0.0023113943011470613,COMPLETE
60,12.344508915674375,2024-01-25 22:33:33.986833,2024-01-25 22:40:04.520762,0 days 00:06:30.533929,114,0.12026848906556899,0.004166507994655885,0.3540537063680684,0.07253796803677276,,,373,0.0001803290147864743,0.7851982223877102,3,416,384.0,384.0,,,5,False,0.0002671148222841254,COMPLETE
90,14.396429255624685,2024-01-25 22:54:10.184933,2024-01-25 22:56:06.722580,0 days 00:01:56.537647,119,0.29105606735432676,0.09428249608947523,0.01824354868523992,,,,145,0.0006360549403390875,0.8999528994516284,2,288,256.0,,,,8,True,0.004143676043013766,COMPLETE
243,14.906013030207944,2024-01-26 01:09:44.913825,2024-01-26 01:18:05.502851,0 days 00:08:20.589026,18,0.00324241344301289,0.03452410430443634,0.0512041212652494,0.4860894657110746,,,168,0.0006059880621454091,0.652205606868879,3,384,352.0,288.0,,,7,True,0.004514993953192099,COMPLETE
14,16.074854733892156,2024-01-25 21:57:31.597945,2024-01-25 21:58:49.239040,0 days 00:01:17.641095,98,0.26205082216478787,0.03354426304168667,0.11960340219043736,0.372390649817868,0.44521918694638796,,57,0.0003087308136719544,0.9176222133926257,4,128,64.0,64.0,64.0,,6,True,0.00034442560089166307,COMPLETE
201,19.472742530945908,2024-01-26 00:29:35.258361,2024-01-26 00:37:06.022985,0 days 00:07:30.764624,20,0.0342885226470415,0.06090152837329542,0.0004597593772025371,0.3706849930224042,,,186,0.00035762066110203223,0.5519419903951813,3,384,352.0,320.0,,,7,False,0.0018100032069525687,COMPLETE
207,21.260984693595606,2024-01-26 00:35:41.712715,2024-01-26 00:45:28.163989,0 days 00:09:46.451274,16,0.04886890359656129,0.09337727240916137,0.02439302788172587,0.3881918294357856,,,184,0.000288936955273678,0.5950240272284824,3,384,352.0,320.0,,,7,False,0.0018252242817626532,COMPLETE
6,23.31347050045187,2024-01-25 21:52:00.990047,2024-01-25 21:56:31.240261,0 days 00:04:30.250214,114,0.4398140671341111,0.13839959541825975,0.4256507755779193,,,,355,0.0004301515903778353,0.5079961061386906,2,64,32.0,,,,8,True,1.9597449454848216e-05,COMPLETE
5,24.577255210032966,2024-01-25 21:52:00.988028,2024-01-25 21:55:16.654110,0 days 00:03:15.666082,16,0.411104269036658,0.23833544112229516,0.3381420523824114,0.4868509665397523,0.21810239073983156,0.16502807519950474,53,0.0007031237654693554,0.8402238698856291,5,96,64.0,64.0,32.0,32.0,10,True,0.008605079048498162,COMPLETE
319,30.631330864889044,2024-01-26 02:20:13.161804,2024-01-26 02:27:34.322986,0 days 00:07:21.161182,22,0.03435396116408579,0.02060687101126131,0.028184373607865222,0.45729481080724965,,,190,0.0002425759637377873,0.7903578274086351,3,288,256.0,224.0,,,7,True,0.006302735990827156,COMPLETE
54,30.774215721154444,2024-01-25 22:28:42.295548,2024-01-25 22:36:22.853509,0 days 00:07:40.557961,116,0.16979256715074595,0.007690530782826777,0.29647419811120357,0.23684726853970228,0.13807219455381417,,362,0.00010273268040509723,0.7852539989096432,4,480,448.0,416.0,352.0,,6,False,0.0010694563411421934,COMPLETE
55,32.09402204036411,2024-01-25 22:28:43.961346,2024-01-25 22:35:08.312134,0 days 00:06:24.350788,112,0.14501319829025913,0.0028990077258738423,0.3064400705917998,0.22464220612698269,0.1341190135883056,,364,0.00010854805674407098,0.7597834829624892,4,320,288.0,192.0,128.0,,6,False,0.0008419945621398368,COMPLETE
59,33.68891046017332,2024-01-25 22:31:19.177614,2024-01-25 22:36:43.569870,0 days 00:05:24.392256,116,0.26178412539002743,0.0011897517748384878,0.08453647744252127,0.08475486384548996,,,308,0.00010578239551243579,0.7720647725517189,3,416,384.0,384.0,,,5,False,0.0009307669297099005,COMPLETE
279,33.71171850770021,2024-01-26 01:39:40.652251,2024-01-26 01:51:14.580523,0 days 00:11:33.928272,16,0.0005180265948749197,0.008343696326110676,0.040747176128839185,0.41730487876766414,,,240,0.00014778817714598054,0.7699224635255044,3,352,320.0,288.0,,,7,True,0.005181036003329936,COMPLETE
1,37.43251201836144,2024-01-25 21:52:00.972737,2024-01-25 22:00:25.668582,0 days 00:08:24.695845,48,0.12491095691974563,0.45874498505007216,0.019845847710335707,0.4788962430440503,0.285212487834873,0.4199069846616332,319,0.0004758937094108722,0.0072168492055471045,5,256,192.0,160.0,160.0,64.0,6,False,0.0060901675775354505,COMPLETE
15,37.74227599608009,2024-01-25 21:57:37.160350,2024-01-25 22:00:12.593290,0 days 00:02:35.432940,37,0.23929870290115618,0.47702936575966015,0.46177644230462417,0.06980919459935442,0.0754565232390133,,79,0.00046936705135621235,0.3173135495450411,4,288,96.0,32.0,32.0,,6,True,0.0021005850088506067,COMPLETE
79,38.19548497401068,2024-01-25 22:48:26.420467,2024-01-25 22:48:52.894562,0 days 00:00:26.474095,110,0.10295022644151698,0.12990558911201303,0.10881261073072093,0.17204634819898182,,,7,0.001760689879376894,0.8282241398882815,3,352,320.0,160.0,,,7,False,0.00042930286543806925,COMPLETE
12,39.31399810964823,2024-01-25 21:55:16.688744,2024-01-25 21:58:11.233710,0 days 00:02:54.544966,109,0.4835465811606336,0.43898392876306913,0.10969076769249553,0.04800292387490146,,,206,0.0004415745398664951,0.4566667757734968,3,96,32.0,32.0,,,9,True,0.0032119552718374317,COMPLETE
7,40.9162518399194,2024-01-25 21:52:00.992177,2024-01-25 21:52:53.543393,0 days 00:00:52.551216,55,0.39458810658111587,0.08925820154607139,,,,,25,0.0009009517365227024,0.26684316852499124,1,64,,,,,5,False,9.892262569184634e-05,COMPLETE
0,41.41236120061397,2024-01-25 21:52:00.967736,2024-01-25 21:53:12.376021,0 days 00:01:11.408285,110,0.003384095497739159,0.04809559678109737,0.3072495860655438,,,,57,0.0007326886731228483,0.00592487841453726,2,320,160.0,,,,5,True,2.5638999513706486e-05,COMPLETE
57,41.44556225595128,2024-01-25 22:31:11.378743,2024-01-25 22:37:04.907529,0 days 00:05:53.528786,116,0.13888314962348589,0.006069705739574702,0.3564743840692193,0.2302003920170163,,,369,0.00010037974008858919,0.33329941637173943,3,320,288.0,192.0,,,6,False,0.0008844763014318413,COMPLETE
3,42.16271813015226,2024-01-25 21:52:00.977743,2024-01-25 21:54:35.060234,0 days 00:02:34.082491,95,0.1090489198450752,0.04023148856360159,,,,,168,0.00012264123144193828,0.1865818982887224,1,416,,,,,9,False,1.8962388435759505e-05,COMPLETE
