loss,mean_euclidean_error,mean_squared_error,val_loss,val_mean_euclidean_error,val_mean_squared_error
"[397.8839111328125, 54.50858688354492, 20.228832244873047, 11.889280319213867, 9.190053939819336, 6.594923496246338, 5.48859167098999, 5.04821252822876, 4.3052191734313965, 4.392365455627441, 4.147965908050537, 3.7997899055480957, 3.8458499908447266, 3.6690144538879395, 3.9316470623016357, 3.7149288654327393, 3.4080886840820312, 3.2900798320770264, 3.151791572570801, 2.7977921962738037, 3.0174782276153564, 2.944565773010254, 2.7639787197113037, 3.1284918785095215, 2.8896329402923584, 2.750037908554077, 2.572998046875, 2.6817784309387207, 2.5976977348327637, 2.553373336791992, 2.924826145172119, 2.371399402618408, 2.4576268196105957, 2.5224363803863525, 2.460768222808838, 2.530489444732666, 2.4890551567077637, 2.3013696670532227, 2.5189900398254395, 2.3225607872009277, 2.347109794616699, 2.2109293937683105, 2.376476526260376, 2.3169214725494385, 2.1841607093811035, 2.0939431190490723, 2.5287320613861084, 2.0901780128479004, 2.202984094619751, 2.142882823944092, 2.16323184967041, 2.263979196548462, 2.2140071392059326, 2.0493171215057373, 2.3567686080932617, 2.084009885787964, 2.0030643939971924, 2.0137877464294434, 2.061086416244507, 2.018389940261841, 1.9870045185089111, 2.1556529998779297, 1.9862251281738281, 1.9799535274505615, 1.9127376079559326, 1.834190011024475, 1.8896211385726929, 2.097632646560669, 2.0253589153289795, 1.979901671409607, 2.1295783519744873, 2.039684772491455, 1.872531533241272, 2.0566208362579346, 1.8433421850204468, 2.145986557006836, 2.0039024353027344, 2.1299304962158203, 1.9726707935333252, 1.6755390167236328, 1.9753072261810303, 1.9134633541107178, 1.9727739095687866, 2.1216461658477783, 1.9711509943008423, 1.8714519739151, 1.980342149734497, 1.944963812828064, 1.7534430027008057, 1.7994674444198608, 1.941582441329956, 1.9827827215194702, 1.7643826007843018, 1.846596121788025, 1.8485591411590576, 1.8533127307891846, 2.1034836769104004, 1.6114132404327393, 1.7468774318695068, 2.001555919647217, 1.7489534616470337, 1.7763229608535767, 1.86885666847229, 1.6472587585449219, 1.9381974935531616]","[30.722888946533203, 11.083572387695312, 6.911666393280029, 5.246021747589111, 4.4468607902526855, 3.757328748703003, 3.4092767238616943, 3.280118465423584, 3.039832353591919, 3.0754497051239014, 2.978748083114624, 2.8726534843444824, 2.8642385005950928, 2.8010900020599365, 2.809370756149292, 2.782097339630127, 2.7060546875, 2.6382110118865967, 2.6152853965759277, 2.457944393157959, 2.5412633419036865, 2.517970561981201, 2.4468894004821777, 2.5539872646331787, 2.4828085899353027, 2.423327922821045, 2.354090452194214, 2.3889071941375732, 2.3608622550964355, 2.294931173324585, 2.450324058532715, 2.254747152328491, 2.2638704776763916, 2.304136037826538, 2.273831367492676, 2.319361925125122, 2.3343143463134766, 2.1819119453430176, 2.312129020690918, 2.223970890045166, 2.2345054149627686, 2.1877121925354004, 2.227893114089966, 2.212796449661255, 2.130976438522339, 2.1155507564544678, 2.2747042179107666, 2.136239767074585, 2.195897340774536, 2.1305665969848633, 2.158289670944214, 2.191561460494995, 2.1679608821868896, 2.0855648517608643, 2.2342936992645264, 2.150165319442749, 2.047969102859497, 2.059616804122925, 2.1242973804473877, 2.0711593627929688, 2.0536293983459473, 2.1596529483795166, 2.054567575454712, 2.0438671112060547, 2.0054051876068115, 1.9593623876571655, 2.001019239425659, 2.089655876159668, 2.067518711090088, 2.0500173568725586, 2.1201891899108887, 2.091677665710449, 1.9815435409545898, 2.055418014526367, 2.0121877193450928, 2.0793750286102295, 2.0565502643585205, 2.0853431224823, 2.0707361698150635, 1.903611660003662, 2.0354385375976562, 2.0041866302490234, 2.0592825412750244, 2.0659797191619873, 2.068359375, 1.9864121675491333, 2.036656618118286, 2.003220558166504, 1.9611437320709229, 1.9659873247146606, 2.037548542022705, 2.0577213764190674, 1.9517861604690552, 1.970362901687622, 1.940251350402832, 1.946105718612671, 2.0546820163726807, 1.8558670282363892, 1.9525811672210693, 2.064361095428467, 1.9310998916625977, 1.9391945600509644, 1.9874171018600464, 1.8865294456481934, 1.9960315227508545]","[397.8839111328125, 54.50858688354492, 20.228832244873047, 11.889280319213867, 9.190053939819336, 6.594923496246338, 5.48859167098999, 5.04821252822876, 4.3052191734313965, 4.392365455627441, 4.147966384887695, 3.7997899055480957, 3.8458499908447266, 3.6690144538879395, 3.9316470623016357, 3.714928388595581, 3.4080886840820312, 3.2900798320770264, 3.151791572570801, 2.7977921962738037, 3.0174782276153564, 2.944565534591675, 2.7639787197113037, 3.1284918785095215, 2.8896329402923584, 2.750037908554077, 2.572998046875, 2.6817784309387207, 2.5976977348327637, 2.553373336791992, 2.924826145172119, 2.371399402618408, 2.4576268196105957, 2.5224363803863525, 2.460768222808838, 2.530489444732666, 2.4890551567077637, 2.3013696670532227, 2.5189900398254395, 2.3225607872009277, 2.347109794616699, 2.2109293937683105, 2.376476526260376, 2.3169214725494385, 2.1841607093811035, 2.0939431190490723, 2.5287320613861084, 2.0901780128479004, 2.202984094619751, 2.142882823944092, 2.16323184967041, 2.263979196548462, 2.2140071392059326, 2.0493171215057373, 2.3567686080932617, 2.084009885787964, 2.0030643939971924, 2.0137877464294434, 2.061086416244507, 2.018389940261841, 1.9870045185089111, 2.1556527614593506, 1.9862251281738281, 1.9799535274505615, 1.9127376079559326, 1.834190011024475, 1.8896211385726929, 2.097632646560669, 2.0253589153289795, 1.979901671409607, 2.1295783519744873, 2.039684772491455, 1.872531533241272, 2.0566208362579346, 1.8433421850204468, 2.145986557006836, 2.0039024353027344, 2.1299304962158203, 1.9726707935333252, 1.675539255142212, 1.9753072261810303, 1.9134633541107178, 1.9727739095687866, 2.1216461658477783, 1.9711509943008423, 1.8714519739151, 1.980342149734497, 1.944963812828064, 1.7534430027008057, 1.7994674444198608, 1.941582441329956, 1.9827827215194702, 1.7643826007843018, 1.846596121788025, 1.8485591411590576, 1.8533127307891846, 2.1034836769104004, 1.6114132404327393, 1.7468774318695068, 2.001555919647217, 1.7489534616470337, 1.7763229608535767, 1.86885666847229, 1.6472587585449219, 1.9381974935531616]","[157.13494873046875, 337.6961975097656, 179.03762817382812, 163.5751190185547, 147.5144805908203, 168.4685821533203, 171.46469116210938, 160.90762329101562, 166.55819702148438, 173.93045043945312, 184.12452697753906, 193.51046752929688, 178.838134765625, 190.7609405517578, 199.97366333007812, 194.83877563476562, 182.45359802246094, 195.6982421875, 183.65029907226562, 190.6182098388672, 199.45616149902344, 210.58779907226562, 220.1038360595703, 209.32666015625, 214.12045288085938, 232.77938842773438, 210.34292602539062, 227.9064483642578, 217.0493621826172, 231.35205078125, 242.3236846923828, 233.5000457763672, 218.5458984375, 220.42477416992188, 232.86367797851562, 246.66943359375, 228.17758178710938, 231.73159790039062, 222.81680297851562, 230.7873077392578, 235.6042938232422, 233.7326202392578, 237.46078491210938, 234.0574188232422, 240.40670776367188, 242.1014404296875, 251.88925170898438, 249.98257446289062, 248.1097412109375, 257.0411682128906, 247.63449096679688, 246.47384643554688, 248.3195343017578, 259.9317626953125, 239.73056030273438, 247.7633514404297, 254.51718139648438, 261.0090637207031, 253.3855438232422, 248.61978149414062, 258.20794677734375, 263.410888671875, 262.39215087890625, 272.0379943847656, 269.5584411621094, 265.15631103515625, 259.8230895996094, 265.48681640625, 283.0047912597656, 257.16973876953125, 276.4725646972656, 269.6490783691406, 263.83941650390625, 263.21087646484375, 276.26287841796875, 263.01287841796875, 271.69818115234375, 282.0086975097656, 267.5618591308594, 274.0063781738281, 265.1843566894531, 282.53955078125, 269.31201171875, 280.07464599609375, 276.520263671875, 268.7037353515625, 266.27484130859375, 275.1942443847656, 282.1946105957031, 269.25433349609375, 285.18084716796875, 272.87774658203125, 279.4256286621094, 272.7416076660156, 281.646728515625, 274.26458740234375, 273.6314392089844, 276.4299621582031, 270.4970703125, 277.3659973144531, 294.72802734375, 277.2931213378906, 275.20123291015625, 278.17626953125, 292.0791015625]","[19.473203659057617, 28.302385330200195, 22.48703384399414, 21.12332534790039, 19.951393127441406, 21.478591918945312, 21.669601440429688, 21.064577102661133, 21.591537475585938, 22.12344741821289, 22.801353454589844, 23.243106842041016, 22.49348258972168, 23.287551879882812, 23.729225158691406, 23.44818115234375, 22.892650604248047, 23.631315231323242, 22.878889083862305, 23.427661895751953, 23.987348556518555, 24.57147216796875, 25.140193939208984, 24.423152923583984, 24.775903701782227, 25.77726936340332, 24.57476043701172, 25.541711807250977, 24.973114013671875, 25.784238815307617, 26.28571891784668, 25.838695526123047, 25.143966674804688, 25.20736312866211, 25.88218879699707, 26.599138259887695, 25.625926971435547, 25.735076904296875, 25.409976959228516, 25.769607543945312, 26.00430679321289, 25.944578170776367, 26.156478881835938, 25.989459991455078, 26.299053192138672, 26.319869995117188, 26.884510040283203, 26.866966247558594, 26.71771240234375, 27.142868041992188, 26.701160430908203, 26.667814254760742, 26.747886657714844, 27.341917037963867, 26.32049560546875, 26.742361068725586, 27.094985961914062, 27.45308494567871, 26.960628509521484, 26.722454071044922, 27.318105697631836, 27.531864166259766, 27.41753578186035, 27.995441436767578, 27.836105346679688, 27.610313415527344, 27.3309326171875, 27.611968994140625, 28.425235748291016, 27.258878707885742, 28.21709442138672, 27.91141128540039, 27.555557250976562, 27.60835075378418, 28.210063934326172, 27.509796142578125, 27.922916412353516, 28.50841522216797, 27.67774200439453, 28.00128746032715, 27.633098602294922, 28.457805633544922, 27.85260772705078, 28.371313095092773, 28.21581268310547, 27.821331024169922, 27.789104461669922, 28.130962371826172, 28.520111083984375, 27.847196578979492, 28.622535705566406, 28.07586097717285, 28.326663970947266, 28.048383712768555, 28.449771881103516, 28.11345863342285, 28.080005645751953, 28.238126754760742, 27.950428009033203, 28.24483871459961, 29.178646087646484, 28.328693389892578, 28.180763244628906, 28.292583465576172, 29.00078582763672]","[157.13494873046875, 337.6961975097656, 179.03761291503906, 163.5751190185547, 147.5144805908203, 168.4685821533203, 171.46469116210938, 160.90762329101562, 166.55819702148438, 173.93045043945312, 184.12452697753906, 193.51046752929688, 178.838134765625, 190.7609405517578, 199.97366333007812, 194.83877563476562, 182.45359802246094, 195.6982421875, 183.65029907226562, 190.6182098388672, 199.45616149902344, 210.58779907226562, 220.1038360595703, 209.32666015625, 214.12045288085938, 232.77938842773438, 210.34292602539062, 227.9064483642578, 217.0493621826172, 231.35205078125, 242.3236846923828, 233.5000457763672, 218.5458984375, 220.42477416992188, 232.86367797851562, 246.66943359375, 228.17758178710938, 231.73159790039062, 222.81680297851562, 230.7873077392578, 235.6042938232422, 233.7326202392578, 237.46078491210938, 234.0574188232422, 240.40670776367188, 242.1014404296875, 251.88925170898438, 249.98257446289062, 248.1097412109375, 257.0411682128906, 247.63449096679688, 246.47384643554688, 248.3195343017578, 259.9317626953125, 239.73056030273438, 247.7633514404297, 254.51718139648438, 261.0090637207031, 253.3855438232422, 248.61978149414062, 258.20794677734375, 263.410888671875, 262.3921813964844, 272.0379943847656, 269.5584411621094, 265.15631103515625, 259.8230895996094, 265.48681640625, 283.0047912597656, 257.16973876953125, 276.4725646972656, 269.6490783691406, 263.83941650390625, 263.21087646484375, 276.26287841796875, 263.01287841796875, 271.69818115234375, 282.0086975097656, 267.5618591308594, 274.0063781738281, 265.1843566894531, 282.53955078125, 269.31201171875, 280.07464599609375, 276.520263671875, 268.7037353515625, 266.27484130859375, 275.1942443847656, 282.1946105957031, 269.25433349609375, 285.18084716796875, 272.87774658203125, 279.4256286621094, 272.7416076660156, 281.646728515625, 274.26458740234375, 273.6314392089844, 276.4299621582031, 270.4970703125, 277.3659973144531, 294.72802734375, 277.2931213378906, 275.20123291015625, 278.17626953125, 292.0791015625]"
"[434.8273010253906, 60.10306930541992, 28.564666748046875, 16.246768951416016, 8.51591682434082, 6.463456153869629, 5.4883809089660645, 5.07388973236084, 4.77002477645874, 4.215804576873779, 4.099482536315918, 4.054651737213135, 3.783374309539795, 3.7257797718048096, 3.3446121215820312, 3.656477689743042, 3.3703835010528564, 3.3578343391418457, 2.9740750789642334, 3.079972743988037, 2.9905307292938232, 3.220940351486206, 2.7145628929138184, 2.660315990447998, 2.8429319858551025, 2.6076090335845947, 2.653111696243286, 2.5992801189422607, 2.317380905151367, 2.6291756629943848, 2.6431984901428223, 2.4205996990203857, 2.801191568374634, 2.6184284687042236, 2.3988842964172363, 2.593804359436035, 2.6065869331359863, 2.440758466720581, 2.6866507530212402, 2.3133857250213623, 2.276707649230957, 2.513225793838501, 2.211862087249756, 2.3341550827026367, 2.464494228363037, 2.551135540008545, 2.3137834072113037, 2.0280871391296387, 2.2792415618896484, 2.340276002883911, 2.118018627166748, 2.1298584938049316, 1.9915692806243896, 2.3693864345550537, 2.4405648708343506, 2.1361656188964844, 2.1312108039855957, 2.425797700881958, 2.237240791320801, 2.162325382232666, 1.9313093423843384, 2.298917770385742, 2.024137020111084, 2.126110792160034, 2.203277826309204, 2.01088809967041, 2.283653497695923, 2.178370714187622, 2.3607990741729736, 2.2793080806732178, 2.010103940963745, 1.98977530002594, 1.7971441745758057, 1.975795030593872, 2.0242056846618652, 2.165696144104004, 1.947314977645874, 1.8023900985717773, 2.0264575481414795, 1.9188401699066162, 1.932613730430603, 1.8574702739715576, 1.9408422708511353, 2.0812506675720215, 2.08701229095459, 1.8786258697509766, 1.8510812520980835, 1.8440145254135132, 2.032095193862915, 1.9166746139526367, 1.87712824344635, 1.9038150310516357, 1.8027336597442627, 1.9973595142364502, 2.0302016735076904, 1.913795828819275, 1.8444557189941406, 1.9761978387832642, 1.8323370218276978, 1.6945135593414307, 1.8618724346160889, 1.8627007007598877, 1.792728066444397]","[31.50516128540039, 11.830001831054688, 7.929667949676514, 5.965916633605957, 4.403292655944824, 3.7491469383239746, 3.4696953296661377, 3.3399858474731445, 3.204418897628784, 3.0160601139068604, 2.9565377235412598, 2.9310758113861084, 2.8315482139587402, 2.817218542098999, 2.6416335105895996, 2.720313787460327, 2.659670352935791, 2.6449201107025146, 2.540860652923584, 2.5301051139831543, 2.4843595027923584, 2.5809872150421143, 2.4066901206970215, 2.3804728984832764, 2.4306042194366455, 2.4055275917053223, 2.3865559101104736, 2.3426897525787354, 2.2396912574768066, 2.3180301189422607, 2.346010446548462, 2.292447805404663, 2.417017698287964, 2.3343443870544434, 2.2753896713256836, 2.334084987640381, 2.293911933898926, 2.269202470779419, 2.3093810081481934, 2.245452880859375, 2.202530860900879, 2.2902512550354004, 2.1475064754486084, 2.217789649963379, 2.306077480316162, 2.2956461906433105, 2.214676856994629, 2.097869634628296, 2.192192316055298, 2.253455638885498, 2.0956168174743652, 2.1091697216033936, 2.073669195175171, 2.227290153503418, 2.2436721324920654, 2.1341283321380615, 2.1499927043914795, 2.226144552230835, 2.16959547996521, 2.110574960708618, 2.052628755569458, 2.2139854431152344, 2.0657620429992676, 2.1232476234436035, 2.150496244430542, 2.072068452835083, 2.1722283363342285, 2.135185956954956, 2.1923410892486572, 2.18818736076355, 2.040116786956787, 2.0603575706481934, 1.9759602546691895, 2.0463175773620605, 2.044058322906494, 2.11187744140625, 2.0165085792541504, 1.949587345123291, 2.0618953704833984, 2.0249438285827637, 2.012045383453369, 1.9540069103240967, 2.0132241249084473, 2.0979273319244385, 2.089531898498535, 1.9838999509811401, 1.9755260944366455, 1.978238821029663, 2.025069236755371, 2.018955707550049, 1.9807007312774658, 2.000039577484131, 1.9741921424865723, 2.0428950786590576, 2.034601926803589, 1.9908863306045532, 1.9626175165176392, 2.0409646034240723, 1.976085901260376, 1.9063431024551392, 1.9995293617248535, 1.9591070413589478, 1.9456374645233154]","[434.8273010253906, 60.10306930541992, 28.564666748046875, 16.246768951416016, 8.51591682434082, 6.463456153869629, 5.4883809089660645, 5.07388973236084, 4.77002477645874, 4.215804576873779, 4.099482536315918, 4.054651737213135, 3.783374309539795, 3.7257797718048096, 3.3446121215820312, 3.656477689743042, 3.3703835010528564, 3.3578343391418457, 2.9740750789642334, 3.079972743988037, 2.9905307292938232, 3.220940351486206, 2.7145628929138184, 2.660315990447998, 2.8429319858551025, 2.6076090335845947, 2.653111696243286, 2.5992801189422607, 2.317380905151367, 2.6291756629943848, 2.6431984901428223, 2.4205996990203857, 2.801191568374634, 2.6184284687042236, 2.3988842964172363, 2.593804359436035, 2.6065869331359863, 2.440758466720581, 2.6866512298583984, 2.3133857250213623, 2.276707649230957, 2.513225793838501, 2.211862087249756, 2.3341550827026367, 2.464494228363037, 2.551135540008545, 2.3137834072113037, 2.0280871391296387, 2.2792415618896484, 2.340276002883911, 2.118018627166748, 2.1298584938049316, 1.9915692806243896, 2.3693864345550537, 2.4405648708343506, 2.1361656188964844, 2.1312108039855957, 2.425797700881958, 2.237240791320801, 2.162325382232666, 1.9313093423843384, 2.298917770385742, 2.024137020111084, 2.126110553741455, 2.203277826309204, 2.01088809967041, 2.283653497695923, 2.178370714187622, 2.3607990741729736, 2.2793080806732178, 2.010103940963745, 1.98977530002594, 1.7971441745758057, 1.975795030593872, 2.0242056846618652, 2.165696144104004, 1.947314977645874, 1.8023900985717773, 2.0264575481414795, 1.9188401699066162, 1.932613730430603, 1.8574702739715576, 1.9408422708511353, 2.0812506675720215, 2.08701229095459, 1.8786258697509766, 1.8510812520980835, 1.8440145254135132, 2.032095193862915, 1.9166746139526367, 1.87712824344635, 1.9038150310516357, 1.8027336597442627, 1.9973595142364502, 2.0302016735076904, 1.913795828819275, 1.8444557189941406, 1.9761978387832642, 1.8323370218276978, 1.6945135593414307, 1.8618724346160889, 1.8627007007598877, 1.792728066444397]","[211.736328125, 293.23394775390625, 189.4130859375, 230.5701141357422, 225.99462890625, 238.46975708007812, 246.02938842773438, 256.66650390625, 261.49908447265625, 272.0623474121094, 267.04779052734375, 254.01058959960938, 277.68365478515625, 270.7888488769531, 288.878173828125, 292.7261657714844, 289.049072265625, 276.06072998046875, 274.22967529296875, 289.50689697265625, 265.8526306152344, 275.828125, 290.4693298339844, 290.2203063964844, 285.19232177734375, 303.528564453125, 290.8992614746094, 301.9052429199219, 289.28857421875, 291.8890075683594, 298.69879150390625, 290.93511962890625, 299.41363525390625, 292.0671691894531, 302.627685546875, 299.4385681152344, 290.03399658203125, 289.42413330078125, 298.81036376953125, 292.41070556640625, 306.09442138671875, 304.3408508300781, 281.22894287109375, 292.71099853515625, 299.96612548828125, 287.56915283203125, 290.8641052246094, 296.45733642578125, 311.43463134765625, 295.5356750488281, 307.8080749511719, 302.3828125, 312.5453186035156, 293.8942565917969, 298.2908630371094, 313.03192138671875, 310.38592529296875, 297.7630310058594, 286.2752685546875, 302.4806213378906, 300.0126037597656, 308.7569885253906, 306.028076171875, 308.65447998046875, 292.7064208984375, 299.589599609375, 299.2748718261719, 301.164306640625, 296.8648681640625, 295.20819091796875, 291.21038818359375, 306.4327697753906, 296.8777770996094, 284.4795837402344, 303.1997375488281, 286.6312255859375, 300.32421875, 284.0525207519531, 295.5619812011719, 310.4894104003906, 306.6373596191406, 297.2364196777344, 287.47039794921875, 294.7733154296875, 303.3289794921875, 297.96905517578125, 300.0563659667969, 305.84893798828125, 308.7490539550781, 303.6027526855469, 297.8612365722656, 292.86199951171875, 297.55499267578125, 310.5164489746094, 293.44757080078125, 306.6912536621094, 303.70208740234375, 299.87298583984375, 302.5492248535156, 297.37701416015625, 304.98760986328125, 296.8949890136719, 306.4549560546875]","[23.049501419067383, 28.223712921142578, 23.227128982543945, 25.671401977539062, 25.5732421875, 26.22791862487793, 26.686748504638672, 27.291297912597656, 27.49532699584961, 28.08892059326172, 27.83592987060547, 27.10301971435547, 28.341781616210938, 27.96758460998535, 28.944828033447266, 29.13364028930664, 28.937416076660156, 28.24972152709961, 28.188232421875, 28.977827072143555, 27.753480911254883, 28.252233505249023, 28.982791900634766, 28.99951171875, 28.71180534362793, 29.660863876342773, 29.022314071655273, 29.588106155395508, 28.951610565185547, 29.07992935180664, 29.40814781188965, 29.029876708984375, 29.45830535888672, 29.10352325439453, 29.625221252441406, 29.485942840576172, 28.995784759521484, 28.967037200927734, 29.413043975830078, 29.09457778930664, 29.77621078491211, 29.679363250732422, 28.550474166870117, 29.14507293701172, 29.48815155029297, 28.867816925048828, 29.037128448486328, 29.32720184326172, 30.06795883178711, 29.281171798706055, 29.85079574584961, 29.609333038330078, 30.09467124938965, 29.181062698364258, 29.397926330566406, 30.12636947631836, 29.984399795532227, 29.399988174438477, 28.806053161621094, 29.604198455810547, 29.478412628173828, 29.929607391357422, 29.794023513793945, 29.92576026916504, 29.120298385620117, 29.449710845947266, 29.45623207092285, 29.566627502441406, 29.36748504638672, 29.26796531677246, 29.06757354736328, 29.80585289001465, 29.343276977539062, 28.711395263671875, 29.668794631958008, 28.832763671875, 29.510530471801758, 28.696500778198242, 29.299846649169922, 30.038904190063477, 29.866178512573242, 29.378007888793945, 28.905384063720703, 29.253992080688477, 29.650508880615234, 29.406139373779297, 29.506132125854492, 29.8006534576416, 29.931060791015625, 29.692798614501953, 29.432296752929688, 29.15937042236328, 29.391530990600586, 30.025096893310547, 29.1868896484375, 29.8365478515625, 29.672746658325195, 29.494915008544922, 29.637245178222656, 29.38387107849121, 29.7608699798584, 29.383760452270508, 29.868167877197266]","[211.736328125, 293.23394775390625, 189.4130859375, 230.5701141357422, 225.99462890625, 238.46975708007812, 246.02938842773438, 256.66650390625, 261.49908447265625, 272.0623474121094, 267.04779052734375, 254.01058959960938, 277.68365478515625, 270.7888488769531, 288.878173828125, 292.7261657714844, 289.049072265625, 276.06072998046875, 274.22967529296875, 289.50689697265625, 265.8526306152344, 275.828125, 290.4693298339844, 290.2203063964844, 285.19232177734375, 303.528564453125, 290.8992614746094, 301.9052429199219, 289.28857421875, 291.8890075683594, 298.69879150390625, 290.93511962890625, 299.41363525390625, 292.0671691894531, 302.627685546875, 299.4385681152344, 290.03399658203125, 289.42413330078125, 298.81036376953125, 292.41070556640625, 306.09442138671875, 304.3408508300781, 281.22894287109375, 292.71099853515625, 299.96612548828125, 287.56915283203125, 290.8641052246094, 296.45733642578125, 311.43463134765625, 295.5356750488281, 307.8080749511719, 302.3828125, 312.5453186035156, 293.8942565917969, 298.2908630371094, 313.03192138671875, 310.38592529296875, 297.7630310058594, 286.2752685546875, 302.4806213378906, 300.0126037597656, 308.7569885253906, 306.028076171875, 308.65447998046875, 292.7064208984375, 299.589599609375, 299.2748718261719, 301.164306640625, 296.8648681640625, 295.20819091796875, 291.21038818359375, 306.4327697753906, 296.8777770996094, 284.4795837402344, 303.1997375488281, 286.6312255859375, 300.32421875, 284.0525207519531, 295.5619812011719, 310.4894104003906, 306.6373596191406, 297.2364196777344, 287.470458984375, 294.7733154296875, 303.3289794921875, 297.96905517578125, 300.0563659667969, 305.84893798828125, 308.7490539550781, 303.6027526855469, 297.8612365722656, 292.8620300292969, 297.55499267578125, 310.5164489746094, 293.44757080078125, 306.6912841796875, 303.70208740234375, 299.87298583984375, 302.5492248535156, 297.37701416015625, 304.98760986328125, 296.8949890136719, 306.4549560546875]"
