mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_neuralnetwork__activation,param_neuralnetwork__architecture,param_neuralnetwork__batch_size,param_neuralnetwork__dropout_hidden_rate,param_neuralnetwork__dropout_input_rate,param_neuralnetwork__early,param_neuralnetwork__epochs,param_neuralnetwork__input_dimension,param_neuralnetwork__learning_rate,param_neuralnetwork__momentum,param_neuralnetwork__output_dimension,param_neuralnetwork__patience,param_neuralnetwork__use_nesterov,param_neuralnetwork__weight_decay,params,split0_test_MEE,split1_test_MEE,split2_test_MEE,split3_test_MEE,split4_test_MEE,mean_test_MEE,std_test_MEE,rank_test_MEE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MSE,split1_test_MSE,split2_test_MSE,split3_test_MSE,split4_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE
21.858272218704222,0.27172435517353094,0.22079682350158691,0.05968505385075598,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,0.5,3,9,True,0.001,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 0.5, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': True, 'neuralnetwork__weight_decay': 0.001}",-2.376944260080852,-2.4372793483793194,-2.497443893814583,-2.5733749838024274,-2.5058113280003993,-2.4781707628155165,0.06651046646424211,172,0.9887691912099328,0.9897336093879566,0.9913032497074364,0.988449780561279,0.9900050623438211,0.9896521786420852,0.0010082282961938465,183,-1.6308357684330093,-1.670483286897197,-1.7695522672945712,-1.7591908518972352,-1.7307031130080486,-1.7121530575060124,0.053292024223975956,167,-2.6596253036004835,-2.790514411802863,-3.131315226687357,-3.0947524533989204,-2.99533326537575,-2.934308132173075,0.18133148249299247,166
21.960061931610106,0.2324063000389976,0.1998904228210449,0.025080793654648208,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,0.5,3,9,True,0.01,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 0.5, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': True, 'neuralnetwork__weight_decay': 0.01}",-3.8414370751115072,-3.821041207734315,-4.191568794846262,-3.859036013655954,-3.691461090441493,-3.8809088363579063,0.1661448955018798,444,0.9705365028939542,0.97257114078151,0.9744643993447725,0.9752841929966207,0.9754919057383735,0.9736696283510462,0.001875223979895512,450,-2.513312208785675,-2.5220587063547906,-2.844538303381962,-2.5546477188432566,-2.4415504088157163,-2.57522146923628,0.13962938418554988,437,-6.316738258831127,-6.360780118299999,-8.09139815940713,-6.5262249673910535,-5.961168398788192,-6.6512619805435,0.7432551987831151,435
19.93637385368347,3.0069205331071083,0.1600104808807373,0.013285003381152058,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,0.5,3,9,False,0.001,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 0.5, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': False, 'neuralnetwork__weight_decay': 0.001}",-2.7893690499959596,-2.291240933846672,-2.5505549533532164,-2.7718509393958954,-2.7153899793485046,-2.6236811711880494,0.18637661550058332,206,0.9872738295002828,0.9911426957468267,0.9904647236126888,0.9879322432449507,0.9885974075927279,0.9890821799394953,0.0014822039226233803,210,-1.9216990329139712,-1.589493092414228,-1.803369933441652,-1.9060101733802493,-1.8927929895832225,-1.8226730443466646,0.12362324237868473,210,-3.692927173102492,-2.526488290832546,-3.252143116841348,-3.6328747810290074,-3.582665301415393,-3.3374197326441575,0.4332912460137398,206
15.314791107177735,2.9484960778395433,0.15658998489379883,0.012542398965830195,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,0.5,3,9,False,0.01,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 0.5, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': False, 'neuralnetwork__weight_decay': 0.01}",-3.8560170929224116,-3.8936668130236285,-4.371256698360407,-4.088693412222906,-3.7837335476984806,-3.998673512845567,0.21189538087580329,466,0.969472967898982,0.9738850748346105,0.9705394495847814,0.9733624729382732,0.9737752081220673,0.9722070346757429,0.0018366265535722389,467,-2.5051613778471578,-2.5608885370825596,-2.9579655584521882,-2.7029598047179255,-2.485056111378674,-2.642406277895701,0.17520546151047173,461,-6.27583352905707,-6.558150099360852,-8.749560244989365,-7.305991705920765,-6.175503876700497,-7.01300789120571,0.954273358995222,458
15.763318538665771,4.807258475792586,0.15376787185668944,0.03064986605607246,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,1.0,3,9,True,0.001,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 1.0, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': True, 'neuralnetwork__weight_decay': 0.001}",-42.22127187046998,-71.43727943485439,-38.37587039689866,-45.84242427157541,-1290.8263675830772,-297.74064271137513,496.6780477573045,786,-0.47598763476454864,-5.204655267240978,-0.02995939573230011,-0.2964107120851192,-2373.806335099489,-475.96266962186235,948.9237699571205,787,-26.30132812888219,-43.58634344399667,-23.16193546425772,-27.816780973176826,-745.3752456818087,-173.24832673842442,286.15070191813913,784,-691.7598613431296,-1899.7693348180314,-536.4752544504395,-773.7733037096922,-555584.2568752167,-111897.20692590761,221844.05156981124,784
8.959082889556885,0.10537677512707391,0.1793910503387451,0.012893728101116015,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,1.0,3,9,True,0.01,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 1.0, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': True, 'neuralnetwork__weight_decay': 0.01}",-15.376058683833497,-8.15129369103494,-11.92363010487146,-10.247728152565395,-12.23101666733017,-11.585945459927093,2.386745246873166,577,0.41557097622225464,0.8872951446505986,0.8052113188234777,0.8324195959194357,0.7311253104819134,0.734324469219536,0.16712968065874662,581,-10.683715925651573,-5.272565514701678,-8.400823666991263,-6.658969483426156,-7.575297282148489,-7.7182743745838325,1.8101811101689707,580,-114.14178598002103,-27.79994710682137,-70.57383828388053,-44.341874581200805,-57.385128912926284,-62.848514972969994,29.296507321386446,576
12.700638675689698,0.9492409966758613,0.1846841812133789,0.016277097484807348,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,1.0,3,9,False,0.001,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 1.0, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': False, 'neuralnetwork__weight_decay': 0.001}",-42.94248872698508,-47.345582901276096,-56.31378960157408,-40.140427860864484,-46.19465969503763,-46.58738975714748,5.4805213053313455,731,-0.8811080774019459,-0.6866927944094906,-2.5447664144189215,-0.09664085471713794,-0.9024497035773632,-1.022331568904972,0.8150681297045329,711,-26.057218592544718,-30.233951471454365,-36.224624384594804,-24.36551992457785,-27.36207934296622,-28.848678743227588,4.157511158828505,731,-678.9786407796581,-914.0918215782575,-1312.2234118049803,-593.6785611950002,-748.6833859707787,-849.5311642657349,254.15396379285988,725
14.902851152420045,3.141500881025103,0.17998237609863282,0.013565905168604125,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.001,1.0,3,9,False,0.01,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.001, 'neuralnetwork__momentum': 1.0, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': False, 'neuralnetwork__weight_decay': 0.01}",-34.02919663272774,-27.982602552412466,-10.218583425582718,-10.44003766465615,-52.37279468303423,-27.00864299168266,15.811399333332748,658,-0.5458360606567266,-0.1427920580305637,0.8212779286134152,0.799355900108984,-3.4784127335877826,-0.5092814047105347,1.5769788373521312,693,-21.068042174565345,-18.024197918326823,-6.601292378968923,-6.9376197482315725,-30.963640480773634,-16.718958540173258,9.182275306201714,658,-443.86240106926414,-324.87171059901704,-43.57706107263318,-48.130567771052704,-958.7470318226037,-363.83775446691413,335.8801227781173,651
13.03879909515381,0.32441338240731293,0.17735953330993653,0.012477894211995636,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.01,0.5,3,9,True,0.001,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.01, 'neuralnetwork__momentum': 0.5, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': True, 'neuralnetwork__weight_decay': 0.001}",-2.861868460238341,-5.471457497877361,-5.248400004669031,-4.737409792943334,-4.4292571874898945,-4.549678588643592,0.9204711101595522,515,0.9890554926732219,0.9578642121088774,0.9556220814569228,0.9698104760401907,0.9799931681889441,0.9704690860936314,0.012774293024324814,485,-2.004251819331125,-3.8612387019244934,-3.519630495690287,-3.3075063392290893,-2.968342399450191,-3.132193951125037,0.6342631223424072,520,-4.017025355292126,-14.909164313239547,-12.387798826193054,-10.939598184040612,-8.811056600373718,-10.212928655827811,3.678782439356127,518
14.412590646743775,3.3701401933300072,0.17683067321777343,0.020877544423052907,relu,"(128, 64)",16,"(0.1, 0.1)",0.0,False,50,10,0.01,0.5,3,9,True,0.01,"{'neuralnetwork__activation': 'relu', 'neuralnetwork__architecture': (128, 64), 'neuralnetwork__batch_size': 16, 'neuralnetwork__dropout_hidden_rate': (0.1, 0.1), 'neuralnetwork__dropout_input_rate': 0.0, 'neuralnetwork__early': False, 'neuralnetwork__epochs': 50, 'neuralnetwork__input_dimension': 10, 'neuralnetwork__learning_rate': 0.01, 'neuralnetwork__momentum': 0.5, 'neuralnetwork__output_dimension': 3, 'neuralnetwork__patience': 9, 'neuralnetwork__use_nesterov': True, 'neuralnetwork__weight_decay': 0.01}",-2.30250632302225,-2.209334859672224,-2.4437120214359824,-3.316660050169473,-3.4520058852622326,-2.7448438279124323,0.5291813782743021,233,0.9913376648115794,0.9919226830987813,0.991411917649594,0.9840113742081881,0.9782017185204737,0.9873770716577234,0.005443232278648575,251,-1.5014378010895466,-1.5872335246003337,-1.7056826168101964,-2.232256284447906,-2.345572050054668,-1.8744364554005302,0.34643762966127134,232,-2.254315470540613,-2.5193102616151983,-2.9093531892884794,-4.982968119457172,-5.501708241997658,-3.633531056579824,1.3400913087519424,234
