number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_input_rate,params_dropout_rate_l0,params_dropout_rate_l1,params_dropout_rate_l2,params_dropout_rate_l3,params_dropout_rate_l4,params_epochs,params_learning_rate,params_momentum,params_num_layers,params_num_units_l0,params_num_units_l1,params_num_units_l2,params_num_units_l3,params_num_units_l4,params_patience,params_use_nesterov,params_weight_decay,state
19,2.8120458148233953,2024-01-28 00:08:43.195288,2024-01-28 00:11:59.804693,0 days 00:03:16.609405,95,0.26378946715177026,0.007779503682988631,,,,,254,0.008988948991247152,0.006900181963662377,1,96,,,,,5,False,4.494223115236608e-05,COMPLETE
79,2.827170021671601,2024-01-28 00:44:26.925501,2024-01-28 00:50:23.176830,0 days 00:05:56.251329,47,0.354428390409787,0.1675131075735463,0.00180575520257098,,,,315,0.0009871123402482693,0.21520347133369855,2,480,32.0,,,,6,False,1.4375404036540907e-05,COMPLETE
58,2.8364326496187595,2024-01-28 00:29:18.204454,2024-01-28 00:35:32.223743,0 days 00:06:14.019289,66,0.11813557094545121,0.13774421517117366,0.166085575051984,0.40167210360916333,0.3229441992502227,,381,0.0015304524043594973,0.16060739282740397,4,384,256.0,224.0,224.0,,10,True,4.783587988229047e-05,COMPLETE
69,2.8419639699402905,2024-01-28 00:37:35.273092,2024-01-28 00:44:30.304838,0 days 00:06:55.031746,53,0.4375457408006662,0.16655145872752608,0.0640753518373606,,,,390,0.0004962444853706072,0.26323274453290035,2,288,160.0,,,,10,False,3.21460272635305e-05,COMPLETE
155,2.8426925631882405,2024-01-28 01:41:26.932200,2024-01-28 01:46:10.112214,0 days 00:04:43.180014,104,0.11736670044533704,0.03170965236007918,0.3669446077268126,,,,400,0.0070732523293996746,0.9401412505863002,2,224,224.0,,,,5,False,0.00751469102584932,COMPLETE
188,2.856261664473196,2024-01-28 01:52:36.489604,2024-01-28 01:54:51.366068,0 days 00:02:14.876464,90,0.07954111299902186,0.07930388416827147,0.38224029163356965,,,,160,0.0033903670299788966,0.5022055637776359,2,256,224.0,,,,6,False,6.694260111893392e-05,COMPLETE
75,2.860262473389624,2024-01-28 00:42:24.385817,2024-01-28 00:47:21.614424,0 days 00:04:57.228607,71,0.08356045890845672,0.1715934738855991,0.37661058575439965,,,,310,0.0004953886005308043,0.06561309305049975,2,288,96.0,,,,6,False,2.5449964707050277e-05,COMPLETE
44,2.911790657248514,2024-01-28 00:22:23.271101,2024-01-28 00:26:43.269377,0 days 00:04:19.998276,115,0.4819708354660786,0.10858848771021073,0.25787291724565153,0.010128231510947827,,,328,0.0007835945046403309,0.3161214128673712,3,320,192.0,128.0,,,9,True,0.00013886739264192682,COMPLETE
345,2.915217999852514,2024-01-28 03:20:17.663466,2024-01-28 03:25:00.700051,0 days 00:04:43.036585,38,0.030314372234542315,0.1365776754077917,0.27560048010148985,,,,310,0.001599124030626274,0.9802800208005591,2,32,32.0,,,,5,True,0.0006484324095208184,COMPLETE
192,2.966753233561702,2024-01-28 01:53:43.001015,2024-01-28 01:56:27.210668,0 days 00:02:44.209653,98,0.13214673262151133,0.043395995074557984,0.38091890762406244,,,,222,0.0010998663697670626,0.6177705125843129,2,288,256.0,,,,5,False,0.006557662096216802,COMPLETE
30,2.9822442846297013,2024-01-28 00:15:19.857815,2024-01-28 00:17:48.331691,0 days 00:02:28.473876,109,0.001129322830861426,0.0695660792205578,,,,,213,0.002525370980811497,0.16997309194441587,1,352,,,,,9,False,1.212552725638723e-05,COMPLETE
52,2.9899040641781434,2024-01-28 00:26:39.109817,2024-01-28 00:29:44.955681,0 days 00:03:05.845864,113,0.37468572220212115,0.13794971741953244,0.11570630924997327,,,,300,0.0006880825489317137,0.11167118557940894,2,384,128.0,,,,9,False,2.0135304231110264e-05,COMPLETE
291,3.046062221685079,2024-01-28 02:44:09.864922,2024-01-28 02:48:41.261980,0 days 00:04:31.397058,58,0.011082640675793298,0.13140087612165152,0.2468486401168899,,,,279,0.0012708020263890584,0.3906466346549889,2,160,128.0,,,,5,True,0.00034826028862277827,COMPLETE
103,3.1040946788499864,2024-01-28 01:03:54.075953,2024-01-28 01:10:22.237359,0 days 00:06:28.161406,28,0.01973955196160871,0.12056849729833372,,,,,337,0.00019061213311581283,0.8552807892051569,1,192,,,,,6,False,0.000616471992343601,COMPLETE
60,3.112398551192294,2024-01-28 00:30:45.556959,2024-01-28 00:37:27.114090,0 days 00:06:41.557131,61,0.40019275017105577,0.26997806809730307,0.22008830289293907,0.2535332720531539,0.30629786654954694,,377,0.0013062831718832258,0.671137025117762,4,384,256.0,224.0,224.0,,10,True,4.7155476455063e-05,COMPLETE
396,3.11859755175829,2024-01-28 04:23:13.925769,2024-01-28 04:40:54.440327,0 days 00:17:40.514558,27,0.051626844863809626,0.08352239262811569,0.25798013789573504,0.3961636391094599,,,342,0.0018480667529225708,0.9593503605784274,3,480,384.0,288.0,,,7,True,0.00015345720132486264,COMPLETE
160,3.120019745012035,2024-01-28 01:43:06.212295,2024-01-28 01:46:22.661562,0 days 00:03:16.449267,86,0.11596197333663,0.08827351367646029,0.4072430362201906,,,,251,0.008963447829491761,0.9443319974125639,2,256,224.0,,,,5,False,0.0027918648383561365,COMPLETE
108,3.1795950603335874,2024-01-28 01:08:12.405022,2024-01-28 01:15:41.244100,0 days 00:07:28.839078,26,0.06941027425053524,0.05681753339558366,,,,,353,0.00017042630108839385,0.8611728942467122,1,128,,,,,5,False,0.0005381529282789081,COMPLETE
45,3.2100905158160273,2024-01-28 00:22:46.280554,2024-01-28 00:27:02.971888,0 days 00:04:16.691334,117,0.46519208187181943,0.21800142622717095,0.1085063881941339,0.009778625912689132,,,327,0.00421305281412494,0.4317118890965114,3,320,192.0,192.0,,,9,True,0.00013105647003258943,COMPLETE
140,3.3431076703829303,2024-01-28 01:28:43.643486,2024-01-28 01:33:53.654742,0 days 00:05:10.011256,92,0.0908161171642271,0.04749098735005409,0.3478974252806782,0.19731754216025704,,,360,0.004999247032366922,0.7887887297415376,3,256,224.0,64.0,,,5,False,0.005744556046555309,COMPLETE
102,3.3680856410158766,2024-01-28 01:03:20.512936,2024-01-28 01:08:52.614090,0 days 00:05:32.101154,35,0.021876053635430076,0.12747579825266817,,,,,339,0.0001561140704503471,0.8598395297222069,1,160,,,,,6,False,0.0005753293397063171,COMPLETE
24,3.370725808158879,2024-01-28 00:11:59.848252,2024-01-28 00:15:48.834950,0 days 00:03:48.986698,95,0.22908386931043012,0.03184475122478592,,,,,281,0.0033369869230798106,0.023981380530867874,1,512,,,,,8,False,0.0015872287122596282,COMPLETE
37,3.411028463612939,2024-01-28 00:17:49.356273,2024-01-28 00:22:46.255829,0 days 00:04:56.899556,128,0.3151619593778186,0.0974652021995458,0.27122468924359266,0.4764687268561791,,,348,0.009302662156941666,0.31675448189864414,3,448,416.0,416.0,,,7,False,0.00012104193342546559,COMPLETE
