loss,binary_accuracy,val_loss,val_binary_accuracy
"[0.4421136975288391, 0.38685154914855957, 0.3585924804210663, 0.3362607955932617, 0.3174542486667633, 0.3022475242614746, 0.28995466232299805, 0.27798524498939514, 0.2698450982570648, 0.2616090476512909, 0.2564806342124939, 0.24999397993087769, 0.2464311122894287, 0.24298900365829468, 0.2389475256204605, 0.23756004869937897, 0.23446643352508545, 0.23261749744415283, 0.2304742932319641, 0.22914457321166992, 0.22818735241889954, 0.22733329236507416, 0.22607748210430145, 0.22554700076580048, 0.2245560884475708, 0.22401142120361328, 0.22406812012195587, 0.22302700579166412, 0.22146907448768616, 0.2229948788881302, 0.22089560329914093, 0.2190106213092804, 0.21923251450061798, 0.21769331395626068, 0.21616683900356293, 0.2118561714887619, 0.2084866315126419, 0.20338678359985352, 0.195935919880867, 0.18677222728729248, 0.1758260726928711, 0.16759222745895386, 0.15555648505687714, 0.15215976536273956, 0.14019140601158142, 0.1369754821062088, 0.122905433177948, 0.11770736426115036, 0.11282932013273239, 0.1113385483622551, 0.1093514934182167, 0.10415240377187729, 0.10084693133831024, 0.0979919359087944, 0.10985954850912094, 0.09519992768764496, 0.09510202705860138, 0.09419936686754227, 0.0950876995921135, 0.09013339877128601, 0.08943751454353333, 0.09210715442895889, 0.08986779302358627, 0.08826945722103119, 0.08602701127529144, 0.08689907938241959, 0.08350718021392822, 0.08659892529249191, 0.08342370390892029, 0.08089729398488998, 0.08149753510951996, 0.08136997371912003, 0.08255182206630707, 0.08105913549661636, 0.07899903506040573, 0.078542560338974, 0.07916320860385895, 0.08251601457595825, 0.07939998060464859, 0.0775030180811882, 0.07532909512519836, 0.07527735829353333, 0.07392799854278564, 0.07482388615608215, 0.07421614229679108, 0.07285988330841064, 0.07687319070100784, 0.073922298848629, 0.07290787994861603, 0.0733732059597969, 0.07091054320335388, 0.0709686204791069, 0.0699862539768219, 0.07102802395820618, 0.07175601273775101, 0.07191077619791031, 0.0690767839550972, 0.08032932877540588, 0.07351816445589066, 0.06855065375566483, 0.06787174195051193, 0.06924471259117126, 0.06935357302427292, 0.07117406278848648, 0.06782155483961105, 0.06592509150505066, 0.06657634675502777, 0.06672728061676025, 0.06534497439861298, 0.06723619997501373, 0.07281449437141418, 0.07381848990917206, 0.06539693474769592, 0.06574569642543793, 0.06378484517335892, 0.06392457336187363, 0.06368676573038101, 0.06455686688423157, 0.06347702443599701, 0.062475573271512985, 0.06266071647405624, 0.06577181816101074, 0.07331003248691559, 0.06804222613573074, 0.06677625328302383, 0.06266118586063385]","[0.5259259343147278, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.7481481432914734, 0.8222222328186035, 0.9555555582046509, 0.9259259104728699, 0.9925925731658936, 0.970370352268219, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9851852059364319, 1.0, 1.0, 1.0]","[0.44811850786209106, 0.4294479489326477, 0.40524816513061523, 0.38489633798599243, 0.3721281886100769, 0.3603999614715576, 0.3512294888496399, 0.3438725471496582, 0.33569782972335815, 0.3314095735549927, 0.3263683617115021, 0.32657942175865173, 0.31597912311553955, 0.3123374879360199, 0.30980420112609863, 0.3064415752887726, 0.30606338381767273, 0.30564579367637634, 0.30420851707458496, 0.3032681941986084, 0.2986077666282654, 0.30309972167015076, 0.30171215534210205, 0.2980193793773651, 0.30061596632003784, 0.29696986079216003, 0.29231560230255127, 0.296234130859375, 0.2943715453147888, 0.28693169355392456, 0.2959963381290436, 0.28394362330436707, 0.28566497564315796, 0.31212562322616577, 0.2791784107685089, 0.28885576128959656, 0.2711773216724396, 0.25327855348587036, 0.24575935304164886, 0.2330792099237442, 0.2333805114030838, 0.20168595016002655, 0.209588885307312, 0.16962788999080658, 0.16020406782627106, 0.15413402020931244, 0.136758491396904, 0.12491831928491592, 0.13144861161708832, 0.13360443711280823, 0.11241815239191055, 0.10930050164461136, 0.10545319318771362, 0.16055703163146973, 0.11314436048269272, 0.09956472367048264, 0.1020897775888443, 0.09717044979333878, 0.10720526427030563, 0.09782881289720535, 0.09378118067979813, 0.09899554401636124, 0.102397620677948, 0.09274442493915558, 0.09227737039327621, 0.08728146553039551, 0.08497262001037598, 0.09034711122512817, 0.08715402334928513, 0.08730950206518173, 0.08399683982133865, 0.09252985566854477, 0.09015819430351257, 0.08431234210729599, 0.08818987011909485, 0.079723060131073, 0.08024360984563828, 0.08210042864084244, 0.08198262006044388, 0.08813387900590897, 0.07863647490739822, 0.07837039232254028, 0.0844646692276001, 0.08206093311309814, 0.07550335675477982, 0.07623863965272903, 0.07484622299671173, 0.09096186608076096, 0.07385749369859695, 0.07270188629627228, 0.07230395078659058, 0.0724615529179573, 0.07486670464277267, 0.07326418161392212, 0.07946134358644485, 0.07244537770748138, 0.07063650339841843, 0.09858854115009308, 0.07025976479053497, 0.07026829570531845, 0.07108744978904724, 0.07078554481267929, 0.07264117896556854, 0.0759962722659111, 0.08020103722810745, 0.07218704372644424, 0.0731334388256073, 0.07424262166023254, 0.07944969087839127, 0.0682029277086258, 0.07364160567522049, 0.07208594679832458, 0.07096107304096222, 0.07145211100578308, 0.07041218876838684, 0.06547807902097702, 0.06516943871974945, 0.06490900367498398, 0.06902234256267548, 0.06412473320960999, 0.06265255808830261, 0.09158690273761749, 0.08011507242918015, 0.06612788885831833, 0.06372854113578796, 0.0637442097067833]","[0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.44117647409439087, 0.7647058963775635, 0.6176470518112183, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9411764740943909, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
"[0.4287920594215393, 0.39300984144210815, 0.36793044209480286, 0.34711548686027527, 0.3252663016319275, 0.3104952275753021, 0.30213233828544617, 0.28709104657173157, 0.2772948145866394, 0.26715636253356934, 0.25925320386886597, 0.2509692907333374, 0.24299144744873047, 0.23559604585170746, 0.22523538768291473, 0.22020958364009857, 0.2157968282699585, 0.20454256236553192, 0.1996539682149887, 0.19049745798110962, 0.181404247879982, 0.17507439851760864, 0.16197936236858368, 0.15473338961601257, 0.1459636241197586, 0.1356004774570465, 0.12600217759609222, 0.1266789734363556, 0.11651431024074554, 0.11159934103488922, 0.10974667966365814, 0.10875802487134933, 0.10600190609693527, 0.099525086581707, 0.1015629768371582, 0.1015157625079155, 0.09853735566139221, 0.09536247700452805, 0.09134827554225922, 0.0917143002152443, 0.08788523823022842, 0.09464718401432037, 0.08909741044044495, 0.086092010140419, 0.08547449856996536, 0.0848308876156807, 0.08396962285041809, 0.08437183499336243, 0.08092723041772842, 0.08057830482721329, 0.0820728987455368, 0.07984797656536102, 0.08019064366817474, 0.07900659739971161, 0.08454480767250061, 0.07876703888177872, 0.07757782936096191, 0.08081337064504623, 0.07606914639472961, 0.07672017812728882, 0.07745066285133362, 0.07597401738166809, 0.07693096250295639, 0.07421012222766876, 0.07350248843431473, 0.07324887067079544, 0.0721321776509285, 0.07447400689125061, 0.07126521319150925, 0.07187887281179428, 0.07146597653627396, 0.07148326188325882, 0.07196342945098877, 0.06948728114366531, 0.06913765519857407, 0.06969273090362549, 0.0716526210308075, 0.06923943758010864, 0.0675521194934845, 0.07335132360458374, 0.07214706391096115, 0.06796089559793472, 0.06952674686908722, 0.06721047312021255, 0.06871882826089859, 0.06523934006690979, 0.06668354570865631, 0.06683795899152756, 0.06606141477823257, 0.06525984406471252, 0.06598551571369171, 0.06397776305675507, 0.06694669276475906, 0.06426620483398438, 0.06341709196567535, 0.06554105877876282, 0.06456445902585983, 0.06374530494213104, 0.06428016722202301, 0.062552809715271, 0.06227622553706169, 0.06305115669965744, 0.06562088429927826, 0.06487137079238892, 0.06443504244089127, 0.06230824813246727, 0.06265407055616379]","[0.5925925970077515, 0.6222222447395325, 0.6000000238418579, 0.614814817905426, 0.614814817905426, 0.644444465637207, 0.644444465637207, 0.614814817905426, 0.644444465637207, 0.6370370388031006, 0.644444465637207, 0.6222222447395325, 0.6888889074325562, 0.7037037014961243, 0.7185184955596924, 0.7629629373550415, 0.800000011920929, 0.8222222328186035, 0.8074073791503906, 0.8518518805503845, 0.8740741014480591, 0.8962963223457336, 0.9407407641410828, 0.9407407641410828, 0.9851852059364319, 0.9851852059364319, 0.9851852059364319, 0.9851852059364319, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.38318127393722534, 0.3529888987541199, 0.3339598476886749, 0.3143376410007477, 0.3017795979976654, 0.28689542412757874, 0.2743665277957916, 0.26325541734695435, 0.25158193707466125, 0.24109043180942535, 0.23262819647789001, 0.22840076684951782, 0.2150951623916626, 0.2093685269355774, 0.20288071036338806, 0.19529616832733154, 0.18869148194789886, 0.1797010451555252, 0.17734235525131226, 0.1735265702009201, 0.16973957419395447, 0.15769213438034058, 0.1497545838356018, 0.15349090099334717, 0.1339544802904129, 0.13094431161880493, 0.1366773098707199, 0.11737283319234848, 0.11036723852157593, 0.11233829706907272, 0.12141183018684387, 0.10068333894014359, 0.10021265596151352, 0.09641361981630325, 0.09991122037172318, 0.10901327431201935, 0.09443419426679611, 0.09006235003471375, 0.08942390233278275, 0.08860494196414948, 0.08987899124622345, 0.09064772725105286, 0.08400657773017883, 0.08462537825107574, 0.08703885227441788, 0.08666343986988068, 0.08262136578559875, 0.0795547217130661, 0.07946783304214478, 0.07994744181632996, 0.07922349125146866, 0.07672276347875595, 0.07706268876791, 0.08848834782838821, 0.07689913362264633, 0.07602502405643463, 0.07671838253736496, 0.07744861394166946, 0.07890349626541138, 0.07636018842458725, 0.07771607488393784, 0.07449184358119965, 0.07194119691848755, 0.07396966218948364, 0.0721004381775856, 0.07163576036691666, 0.08188524842262268, 0.07337165623903275, 0.06879393011331558, 0.06896928697824478, 0.06970328092575073, 0.07315172255039215, 0.06744248420000076, 0.06903641670942307, 0.06817737966775894, 0.07021516561508179, 0.06767769157886505, 0.06681379675865173, 0.0653945803642273, 0.07911387830972672, 0.06599260866641998, 0.07090578973293304, 0.06606528162956238, 0.07145259529352188, 0.06572334468364716, 0.06629800796508789, 0.06720959395170212, 0.06456547975540161, 0.06410756707191467, 0.06276234239339828, 0.06224769726395607, 0.06208093836903572, 0.06468408554792404, 0.06317871809005737, 0.062488604336977005, 0.06299561262130737, 0.06143782287836075, 0.06544428318738937, 0.06253135949373245, 0.061359912157058716, 0.06041404604911804, 0.06100675091147423, 0.06148544326424599, 0.06168258935213089, 0.06277468055486679, 0.06060090661048889, 0.06493985652923584]","[0.7058823704719543, 0.7058823704719543, 0.7352941036224365, 0.7352941036224365, 0.6764705777168274, 0.6764705777168274, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.6764705777168274, 0.7352941036224365, 0.7058823704719543, 0.7058823704719543, 0.8823529481887817, 0.7647058963775635, 0.7647058963775635, 0.7647058963775635, 0.8823529481887817, 0.7941176295280457, 0.9117646813392639, 0.9411764740943909, 0.9411764740943909, 0.9411764740943909, 1.0, 0.970588207244873, 0.9411764740943909, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
"[0.43541741371154785, 0.38635963201522827, 0.36171531677246094, 0.3412773311138153, 0.32440173625946045, 0.31161749362945557, 0.299125611782074, 0.2906493544578552, 0.28269365429878235, 0.27531591057777405, 0.27165666222572327, 0.26599422097206116, 0.2616097331047058, 0.2585412561893463, 0.2564338743686676, 0.25389018654823303, 0.2517206370830536, 0.25037503242492676, 0.24888134002685547, 0.24733462929725647, 0.24675621092319489, 0.24628029763698578, 0.24496056139469147, 0.24394330382347107, 0.24355247616767883, 0.24304671585559845, 0.24301156401634216, 0.2423989176750183, 0.24339774250984192, 0.2436922937631607, 0.24334250390529633, 0.24162419140338898, 0.24142758548259735, 0.24165315926074982, 0.24090752005577087, 0.24122802913188934, 0.24138881266117096, 0.2407517284154892, 0.2413385808467865, 0.24169808626174927, 0.24072152376174927, 0.24056744575500488, 0.2405734360218048, 0.2397965043783188, 0.24041779339313507, 0.23966935276985168, 0.23963524401187897, 0.24009209871292114, 0.2395954579114914, 0.23936256766319275, 0.23983998596668243, 0.24008320271968842, 0.23902904987335205, 0.23867309093475342, 0.23932187259197235, 0.23815621435642242, 0.23951326310634613, 0.2388858050107956, 0.23853525519371033, 0.23832479119300842, 0.2362290918827057, 0.23693494498729706, 0.23535670340061188, 0.23487812280654907, 0.23191294074058533, 0.2324037104845047, 0.22876936197280884, 0.2284078299999237, 0.22457313537597656, 0.2223391979932785, 0.21982122957706451, 0.21756094694137573, 0.21481013298034668, 0.2115548700094223, 0.21374092996120453, 0.2100224494934082, 0.2029321938753128, 0.20192298293113708, 0.19995690882205963, 0.20143385231494904, 0.1993163824081421, 0.19413971900939941, 0.19328050315380096, 0.19283434748649597, 0.19417648017406464, 0.18975697457790375, 0.19012533128261566, 0.18868388235569, 0.18823553621768951, 0.1902294158935547, 0.19002172350883484, 0.1880795955657959, 0.1865551918745041, 0.18711009621620178, 0.18636152148246765, 0.18615484237670898, 0.18189607560634613, 0.1863822340965271, 0.18761198222637177, 0.18849672377109528, 0.1913270205259323, 0.18107159435749054, 0.17610646784305573, 0.17130020260810852, 0.17683014273643494, 0.17852617800235748, 0.1576991081237793, 0.15215659141540527, 0.15212196111679077, 0.13982027769088745, 0.16540399193763733, 0.1393868625164032, 0.15173543989658356, 0.14720122516155243, 0.13342781364917755, 0.12171808630228043, 0.11924146115779877, 0.13421499729156494, 0.1254151463508606, 0.11710269004106522, 0.12243463099002838, 0.12245375663042068, 0.11935024708509445, 0.11606377363204956, 0.12791067361831665, 0.1192014217376709, 0.1123296394944191, 0.11289625614881516, 0.11330979317426682, 0.10811543464660645, 0.10945414751768112, 0.13989870250225067, 0.1448691338300705, 0.11281288415193558, 0.10789579153060913, 0.10272233933210373, 0.1085437685251236, 0.12077829986810684, 0.11187194287776947, 0.11883809417486191, 0.11612075567245483, 0.11802162975072861]","[0.46666666865348816, 0.585185170173645, 0.6074073910713196, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6000000238418579, 0.6222222447395325, 0.6074073910713196, 0.585185170173645, 0.6074073910713196, 0.5925925970077515, 0.6000000238418579, 0.5925925970077515, 0.614814817905426, 0.6370370388031006, 0.6222222447395325, 0.6740740537643433, 0.6222222447395325, 0.6592592597007751, 0.6518518328666687, 0.7037037014961243, 0.6518518328666687, 0.7111111283302307, 0.7407407164573669, 0.6888889074325562, 0.7407407164573669, 0.7259259223937988, 0.7481481432914734, 0.7555555701255798, 0.7333333492279053, 0.7185184955596924, 0.7481481432914734, 0.7555555701255798, 0.7037037014961243, 0.7555555701255798, 0.7481481432914734, 0.7333333492279053, 0.7925925850868225, 0.7555555701255798, 0.7259259223937988, 0.7555555701255798, 0.7555555701255798, 0.7259259223937988, 0.7111111283302307, 0.7555555701255798, 0.7407407164573669, 0.7185184955596924, 0.770370364189148, 0.7629629373550415, 0.7481481432914734, 0.7555555701255798, 0.7777777910232544, 0.7481481432914734, 0.7333333492279053, 0.7777777910232544, 0.7555555701255798, 0.7555555701255798, 0.8148148059844971, 0.8148148059844971, 0.8518518805503845, 0.8592592477798462, 0.9259259104728699, 0.9185185432434082, 0.9629629850387573, 0.9481481313705444, 0.9111111164093018, 0.9407407641410828, 0.9333333373069763, 0.970370352268219, 0.9777777791023254, 0.9925925731658936, 1.0, 0.9629629850387573, 0.9777777791023254, 1.0, 1.0, 1.0, 0.9925925731658936, 0.9925925731658936, 0.9777777791023254, 1.0, 1.0, 0.9925925731658936, 1.0, 1.0, 1.0, 0.9333333373069763, 0.9185185432434082, 1.0, 0.9925925731658936, 1.0, 0.9925925731658936, 0.9851852059364319, 1.0, 0.970370352268219, 0.9925925731658936, 0.9851852059364319]","[0.3930681049823761, 0.35563936829566956, 0.3332193195819855, 0.31506261229515076, 0.2995193600654602, 0.285296767950058, 0.27628785371780396, 0.2677871584892273, 0.26037833094596863, 0.2529639005661011, 0.24836747348308563, 0.24388015270233154, 0.23969504237174988, 0.236201673746109, 0.2349535971879959, 0.23222509026527405, 0.2306886911392212, 0.22872261703014374, 0.22679077088832855, 0.22538253664970398, 0.22474130988121033, 0.22246591746807098, 0.22236859798431396, 0.22143150866031647, 0.22102126479148865, 0.2198435515165329, 0.21859270334243774, 0.21941934525966644, 0.21827048063278198, 0.21569693088531494, 0.21852992475032806, 0.21574223041534424, 0.21579323709011078, 0.21655242145061493, 0.21797403693199158, 0.215839684009552, 0.21705974638462067, 0.2151249647140503, 0.2179221212863922, 0.21596719324588776, 0.21461784839630127, 0.2171049565076828, 0.21353627741336823, 0.2146201878786087, 0.2146679013967514, 0.2191370129585266, 0.21578559279441833, 0.21915477514266968, 0.21284037828445435, 0.21476823091506958, 0.2167114019393921, 0.2100987583398819, 0.2159089744091034, 0.21022625267505646, 0.21374206244945526, 0.2128167748451233, 0.20942850410938263, 0.21184460818767548, 0.21046052873134613, 0.2075105756521225, 0.20496805012226105, 0.2029632329940796, 0.2087608277797699, 0.2057640552520752, 0.20661914348602295, 0.19566194713115692, 0.2071622759103775, 0.20045959949493408, 0.18641115725040436, 0.19172422587871552, 0.1807829588651657, 0.1763855367898941, 0.18140453100204468, 0.16690555214881897, 0.1693122535943985, 0.16357959806919098, 0.16808640956878662, 0.1692141592502594, 0.1531171053647995, 0.15461626648902893, 0.15496909618377686, 0.14914315938949585, 0.14744825661182404, 0.14789895713329315, 0.15008427202701569, 0.14552760124206543, 0.1428855061531067, 0.14027607440948486, 0.1422501653432846, 0.13973687589168549, 0.14890094101428986, 0.14385446906089783, 0.13932295143604279, 0.13507239520549774, 0.14931289851665497, 0.13579592108726501, 0.1611243188381195, 0.1379898488521576, 0.13754358887672424, 0.14095385372638702, 0.1325499415397644, 0.13072817027568817, 0.134125217795372, 0.16039080917835236, 0.15120281279087067, 0.15082594752311707, 0.134919211268425, 0.14422763884067535, 0.12776724994182587, 0.12475713342428207, 0.12187913060188293, 0.1358397752046585, 0.12890829145908356, 0.1173325628042221, 0.12526234984397888, 0.10930977016687393, 0.18854600191116333, 0.11625616997480392, 0.10459259152412415, 0.127652108669281, 0.19756297767162323, 0.10593539476394653, 0.11333243548870087, 0.11423803120851517, 0.10798215121030807, 0.1046837791800499, 0.1036151573061943, 0.10147890448570251, 0.09777210652828217, 0.14170239865779877, 0.10056515783071518, 0.11922523379325867, 0.1076802983880043, 0.0968661978840828, 0.1019454300403595, 0.09767609089612961, 0.09147553145885468, 0.10031133145093918, 0.10185752809047699, 0.13501322269439697, 0.0925913006067276, 0.1027558445930481]","[0.6470588445663452, 0.6764705777168274, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7058823704719543, 0.7352941036224365, 0.7058823704719543, 0.7352941036224365, 0.7352941036224365, 0.7058823704719543, 0.8235294222831726, 0.7647058963775635, 0.7647058963775635, 0.7647058963775635, 0.7058823704719543, 0.8529411554336548, 0.8235294222831726, 0.8823529481887817, 0.7352941036224365, 0.8235294222831726, 0.9117646813392639, 0.8529411554336548, 0.9117646813392639, 0.9117646813392639, 0.9117646813392639, 0.9117646813392639, 0.9117646813392639, 0.9117646813392639, 0.9117646813392639, 0.9411764740943909, 0.970588207244873, 0.9117646813392639, 0.9117646813392639, 0.970588207244873, 0.970588207244873, 0.970588207244873, 0.9117646813392639, 0.7941176295280457, 0.970588207244873, 0.970588207244873, 0.970588207244873, 0.970588207244873, 0.9117646813392639, 0.7941176295280457, 0.7941176295280457, 0.970588207244873, 0.970588207244873, 0.7941176295280457, 0.970588207244873, 0.7941176295280457, 0.9117646813392639, 0.970588207244873, 0.7941176295280457, 0.970588207244873, 0.9411764740943909, 0.9411764740943909, 0.7941176295280457, 0.9117646813392639, 0.9117646813392639, 0.9411764740943909, 0.9117646813392639, 0.9411764740943909, 0.9411764740943909, 1.0, 0.9411764740943909, 1.0, 1.0, 1.0, 1.0, 0.7941176295280457, 0.970588207244873, 1.0, 1.0, 0.8235294222831726, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9411764740943909, 1.0, 0.970588207244873, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9411764740943909, 1.0, 1.0]"
